task,family,model,metric,rule_id,path,line,confirmed,coder
M2,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/python/core.py,40,YES,Codex-manual
M2,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/python/core.py,41,YES,Codex-manual
M2,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/python/core.py,42,YES,Codex-manual
M2,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/python/core.py,43,YES,Codex-manual
M2,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/python/core.py,44,YES,Codex-manual
M2,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/python/core.py,45,YES,Codex-manual
M2,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/python/core.py,56,YES,Codex-manual
M2,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/python/core.py,61,YES,Codex-manual
M2,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/python/core.py,63,YES,Codex-manual
M2,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/python/core.py,69,YES,Codex-manual
M2,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/python/core.py,92,YES,Codex-manual
M2,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/python/core.py,66,YES,Codex-manual
M2,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/python/core.py,70,YES,Codex-manual
M2,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/python/core.py,75,YES,Codex-manual
M2,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/python/core.py,93,YES,Codex-manual
M2,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/python/core.py,94,YES,Codex-manual
M2,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/python/core.py,95,YES,Codex-manual
M2,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/python/core.py,72,YES,Codex-manual
M2,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/python/core.py,76,YES,Codex-manual
M2,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/python/core.py,77,YES,Codex-manual
M2,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/python/core.py,82,YES,Codex-manual
M2,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/python/core.py,79,YES,Codex-manual
M2,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/python/core.py,83,YES,Codex-manual
M2,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/python/core.py,89,YES,Codex-manual
M2,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/python/core.py,86,YES,Codex-manual
M2,F2,flink,C4,JAVA-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,65,YES,Codex-manual
M2,F2,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,66,YES,Codex-manual
M2,F2,flink,C4,JAVA-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,67,YES,Codex-manual
M2,F2,flink,C4,JAVA-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,68,YES,Codex-manual
M2,F2,flink,C4,JAVA-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,71,YES,Codex-manual
M2,F2,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,105,YES,Codex-manual
M2,F2,flink,C5,JAVA-C5-WARMUP,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,110,YES,Codex-manual
M2,F2,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,114,YES,Codex-manual
M2,F2,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,142,YES,Codex-manual
M2,F2,flink,C5,JAVA-C5-WARMUP,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,147,YES,Codex-manual
M2,F2,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,151,YES,Codex-manual
M2,F2,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,176,YES,Codex-manual
M2,F2,flink,C5,JAVA-C5-WARMUP,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,181,YES,Codex-manual
M2,F2,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,185,YES,Codex-manual
M2,F2,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,208,YES,Codex-manual
M2,F2,flink,C5,JAVA-C5-WARMUP,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,213,YES,Codex-manual
M2,F2,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,217,YES,Codex-manual
M2,F2,flink,C3,JAVA-C3-WINDOW,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,89,YES,Codex-manual
M2,F2,flink,C2,JAVA-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,90,YES,Codex-manual
M2,F2,flink,C3,JAVA-C3-WINDOW,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,126,YES,Codex-manual
M2,F2,flink,C2,JAVA-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,127,YES,Codex-manual
M2,F2,flink,C3,JAVA-C3-WINDOW,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,162,YES,Codex-manual
M2,F2,flink,C2,JAVA-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,163,YES,Codex-manual
M2,F2,flink,C3,JAVA-C3-WINDOW,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,196,YES,Codex-manual
M2,F2,flink,C2,JAVA-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,197,YES,Codex-manual
M2,F2,flink,C2,JAVA-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,232,YES,Codex-manual
M2,F2,flink,C2,JAVA-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,233,YES,Codex-manual
M2,F2,flink,C2,JAVA-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,234,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,52,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,53,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,54,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,55,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,56,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,59,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,60,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,64,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,70,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,73,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,74,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,79,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,80,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,85,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,87,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,88,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,93,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,97,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,98,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,99,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,103,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,106,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,108,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,109,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,111,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,113,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,115,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,117,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,122,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,124,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,125,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,130,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,134,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,135,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,136,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,140,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,143,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,145,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,146,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,148,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,150,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,152,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,154,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,159,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,161,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,166,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,167,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,168,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,172,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,174,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,175,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,177,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,179,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,180,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,182,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,184,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,186,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,188,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,193,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,195,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,200,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,201,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,202,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,206,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,209,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,211,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,212,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,214,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,216,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,218,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,220,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,230,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,237,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,238,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,239,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,240,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,244,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,246,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,247,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,248,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,249,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,250,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,251,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,252,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,254,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,256,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,257,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,258,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,259,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,353,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,354,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,355,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,356,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,357,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,358,YES,Codex-manual
M2,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F2_ecg/flink/F2Ecg.java,359,YES,Codex-manual
M2,F3,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/rql/core.rql,15,YES,Codex-manual
M2,F3,rql,C4d,RQL-C4d,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/rql/core.rql,15,YES,Codex-manual
M2,F3,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/rql/core.rql,16,YES,Codex-manual
M2,F3,rql,C4d,RQL-C4d,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/rql/core.rql,16,YES,Codex-manual
M2,F3,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/rql/core.rql,17,YES,Codex-manual
M2,F3,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/rql/core.rql,18,YES,Codex-manual
M2,F3,rql,C3d,RQL-C3d,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/rql/core.rql,18,YES,Codex-manual
M2,F3,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/rql/core.rql,19,YES,Codex-manual
M2,F3,python,C5,PY-C5-CONSTANT,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/python/core.py,50,YES,Codex-manual
M2,F3,python,C4,PY-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/python/core.py,59,YES,Codex-manual
M2,F3,python,C1,PY-C1-SLOT,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/python/core.py,60,YES,Codex-manual
M2,F3,python,C4,PY-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/python/core.py,61,YES,Codex-manual
M2,F3,python,C4,PY-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/python/core.py,62,YES,Codex-manual
M2,F3,python,C1,PY-C1-NESTED,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/python/core.py,73,YES,Codex-manual
M2,F3,python,C5,PY-C5-WARMUP,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/python/core.py,77,YES,Codex-manual
M2,F3,python,C4,PY-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/python/core.py,64,YES,Codex-manual
M2,F3,python,C2,PY-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/python/core.py,57,YES,Codex-manual
M2,F3,python,C2,PY-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/python/core.py,54,YES,Codex-manual
